customer_id,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country
CUST_02113,606,1446.4,3.55,0,0,Ahmedabad,IN
CUST_02114,1858,510.06,4.18,0,0,Pune,IN
CUST_02115,829,260.98,2.42,0,1,Kolkata,IN
CUST_02116,1509,274.52,5.28,0,0,Kolkata,IN
CUST_02117,1195,388.03,3.68,0,0,Mumbai,IN
CUST_02118,703,560.86,3.48,0,1,Chennai,IN
CUST_02119,1406,232.66,5.97,0,0,Chennai,IN
CUST_02120,1857,193.33,6.08,0,0,Ahmedabad,IN
CUST_02121,1039,512.11,1.69,0,0,Hyderabad,IN
CUST_02122,1732,1158.53,2.77,0,1,Pune,IN
CUST_02123,1722,198.78,1.43,0,0,Bangalore,IN
CUST_02124,602,592.87,2.42,0,0,Bangalore,IN
CUST_02125,965,651.26,3.01,0,0,Delhi,IN
CUST_02126,1518,439.71,1.16,0,0,Bangalore,IN
CUST_02127,1486,1560.03,11.36,0,0,Pune,IN
CUST_02128,1940,580.06,1.35,0,0,Bangalore,IN
CUST_02129,1341,762.96,0.92,0,0,Hyderabad,IN
CUST_02130,456,222.87,3.24,3,1,Delhi,IN
CUST_02131,458,387.09,0.34,0,0,Hyderabad,IN
CUST_02132,862,716.19,1.34,0,0,Pune,IN
CUST_02133,762,252.72,3.48,0,0,Hyderabad,IN
CUST_02134,1200,426.29,0.99,7,1,Pune,IN
CUST_02135,950,272.5,4.63,0,0,Pune,IN
CUST_02136,964,454.81,2.8,0,0,Delhi,IN
CUST_02137,1775,427.42,1.28,5,0,Mumbai,IN
CUST_02138,968,1119.09,6.67,0,0,Delhi,IN
CUST_02139,1025,276.91,2.04,0,1,Chennai,IN
CUST_02140,1777,1822.61,2.57,0,0,Delhi,IN
CUST_02141,1086,217.01,0.78,0,0,Kolkata,IN
CUST_02142,847,1056.73,1.55,0,0,Pune,IN
CUST_02143,1784,67.86,5.48,0,0,Mumbai,IN
CUST_02144,282,487.07,4.07,0,1,Bangalore,IN
CUST_02145,702,1248.04,9.68,4,0,Chennai,IN
CUST_02146,1167,1852.95,1.15,0,0,Kolkata,IN
CUST_02147,294,349.92,1.49,1,0,Ahmedabad,IN
CUST_02148,1767,818.29,3.47,0,0,Hyderabad,IN
CUST_02149,1596,174.57,1.84,1,1,Bangalore,IN
CUST_02150,999,544.79,4.6,0,0,Delhi,IN
CUST_02151,1293,196.32,0.4,0,1,Hyderabad,IN
CUST_02152,642,1091.34,2.21,0,0,Bangalore,IN
CUST_02153,10,810.65,0.32,0,0,Mumbai,IN
CUST_02154,561,377.27,0.72,0,0,Ahmedabad,IN
CUST_02155,1559,2361.02,1.09,0,0,Chennai,IN
CUST_02156,1181,967.69,1.95,1,0,Bangalore,IN
CUST_02157,1003,296.2,2.31,0,1,Bangalore,IN
CUST_02158,266,659.68,5.51,0,0,Delhi,IN
CUST_02159,1298,238.0,2.47,0,0,Kolkata,IN
CUST_02160,827,1051.63,0.94,0,0,Kolkata,IN
CUST_02161,1977,479.06,0.33,0,1,Kolkata,IN
CUST_02162,786,180.99,1.69,4,0,Ahmedabad,IN
CUST_02163,78,175.43,5.05,0,0,Mumbai,IN
CUST_02164,1497,334.76,0.92,0,0,Chennai,IN
CUST_02165,1946,524.14,4.9,1,1,Hyderabad,IN
CUST_02166,1827,218.45,6.99,0,0,Mumbai,IN
CUST_02167,1551,2234.6,0.35,0,0,Hyderabad,IN
CUST_02168,37,352.98,0.73,3,1,Chennai,IN
CUST_02169,1284,230.41,1.95,0,0,Mumbai,IN
CUST_02170,464,409.16,6.2,0,0,Chennai,IN
CUST_02171,640,683.16,4.36,1,0,Hyderabad,IN
CUST_02172,211,709.48,1.92,0,0,Bangalore,IN
CUST_02173,1031,296.68,1.16,0,0,Kolkata,IN
CUST_02174,343,604.16,1.86,0,0,Pune,IN
CUST_02175,1688,1023.2,2.46,5,0,Delhi,IN
CUST_02176,611,316.72,2.6,0,1,Mumbai,IN
CUST_02177,934,857.62,0.9,2,1,Pune,IN
CUST_02178,889,423.45,1.09,0,1,Hyderabad,IN
CUST_02179,702,271.26,3.75,0,0,Bangalore,IN
CUST_02180,736,322.65,3.59,0,1,Ahmedabad,IN
CUST_02181,338,701.8,6.33,0,0,Chennai,IN
CUST_02182,40,330.7,1.87,0,1,Kolkata,IN
CUST_02183,460,139.44,5.27,0,0,Chennai,IN
CUST_02184,433,1303.53,0.7,0,0,Bangalore,IN
CUST_02185,1208,375.75,0.92,3,0,Mumbai,IN
CUST_02186,253,1328.08,4.32,0,0,Bangalore,IN
CUST_02187,1457,547.7,1.45,0,0,Hyderabad,IN
CUST_02188,769,518.71,4.88,0,0,Mumbai,IN
CUST_02189,1580,405.41,3.05,0,0,Pune,IN
CUST_02190,1217,382.36,4.23,0,0,Mumbai,IN
CUST_02191,1356,2628.96,1.29,1,0,Mumbai,IN
CUST_02192,1339,931.83,2.16,1,0,Delhi,IN
CUST_02193,99,238.0,3.41,0,0,Mumbai,IN
CUST_02194,854,211.36,2.61,0,0,Delhi,IN
CUST_02195,779,869.05,4.68,3,0,Ahmedabad,IN
CUST_02196,1121,325.07,1.49,0,0,Delhi,IN
CUST_02197,972,394.24,0.61,0,1,Pune,IN
CUST_02198,421,416.13,6.55,0,1,Bangalore,IN
CUST_02199,617,675.89,4.94,1,0,Mumbai,IN
CUST_02200,1356,257.14,0.88,0,0,Kolkata,IN
CUST_02201,1357,267.9,1.4,0,0,Delhi,IN
CUST_02202,1276,964.08,5.38,0,2,Pune,IN
CUST_02203,858,538.21,4.33,0,0,Bangalore,IN
CUST_02204,1048,279.4,4.55,0,1,Delhi,IN
CUST_02205,579,2104.1,1.27,0,0,Delhi,IN
CUST_02206,1608,1065.21,4.16,1,0,Delhi,IN
CUST_02207,1020,278.0,9.66,0,0,Delhi,IN
CUST_02208,1248,1168.39,2.49,0,0,Chennai,IN
CUST_02209,1594,181.58,1.69,0,0,Chennai,IN
CUST_02210,1703,343.16,3.9,0,1,Pune,IN
CUST_02211,734,338.22,5.37,0,1,Chennai,IN
CUST_02212,605,361.3,1.98,0,0,Kolkata,IN
CUST_02213,81,405.07,1.66,0,1,Bangalore,IN
CUST_02214,1865,543.11,2.41,0,0,Ahmedabad,IN
CUST_02215,1410,364.15,7.89,0,1,Chennai,IN
CUST_02216,678,445.61,2.19,0,1,Ahmedabad,IN
CUST_02217,6,973.95,3.91,0,1,Chennai,IN
CUST_02218,1376,217.32,1.35,0,0,Mumbai,IN
CUST_02219,1858,2128.92,4.45,0,0,Delhi,IN
CUST_02220,1711,115.12,2.07,0,1,Delhi,IN
CUST_02221,306,146.49,8.28,0,0,Ahmedabad,IN
CUST_02222,1597,924.13,5.37,0,0,Delhi,IN
CUST_02223,1482,762.8,0.63,0,0,Delhi,IN
CUST_02224,1853,414.7,0.17,0,0,Delhi,IN
CUST_02225,1320,380.93,1.71,0,0,Pune,IN
CUST_02226,936,1078.39,5.87,0,0,Chennai,IN
CUST_02227,541,2141.18,4.7,0,1,Pune,IN
CUST_02228,103,518.31,2.04,0,2,Ahmedabad,IN
CUST_02229,1666,193.26,1.63,0,0,Delhi,IN
CUST_02230,1791,450.99,0.76,0,0,Bangalore,IN
CUST_02231,1746,669.86,4.51,0,0,Mumbai,IN
CUST_02232,738,835.87,1.05,0,0,Pune,IN
CUST_02233,873,1651.25,1.13,0,1,Hyderabad,IN
CUST_02234,195,868.25,0.37,0,0,Delhi,IN
CUST_02235,20,591.3,3.2,0,0,Mumbai,IN
CUST_02236,1359,278.72,4.22,0,0,Bangalore,IN
CUST_02237,674,300.63,2.34,0,0,Bangalore,IN
CUST_02238,1832,610.64,2.22,0,0,Hyderabad,IN
CUST_02239,1957,314.67,0.38,0,1,Ahmedabad,IN
CUST_02240,1800,621.43,4.88,3,0,Pune,IN
CUST_02241,764,1274.27,3.58,1,0,Delhi,IN
CUST_02242,375,419.74,2.97,0,0,Hyderabad,IN
CUST_02243,821,155.36,1.58,0,1,Delhi,IN
CUST_02244,1971,704.0,0.64,0,1,Kolkata,IN
CUST_02245,557,153.26,1.47,0,1,Ahmedabad,IN
CUST_02246,1413,78.83,1.67,0,0,Kolkata,IN
CUST_02247,1639,443.66,0.69,0,0,Ahmedabad,IN
CUST_02248,1329,404.72,2.38,0,0,Kolkata,IN
CUST_02249,232,1326.43,0.66,0,0,Bangalore,IN
CUST_02250,1426,926.31,1.74,0,1,Bangalore,IN
CUST_02251,1931,324.8,3.21,0,1,Mumbai,IN
CUST_02252,213,228.4,1.48,0,0,Bangalore,IN
CUST_02253,1867,1095.1,0.84,0,1,Kolkata,IN
CUST_02254,1644,302.24,2.75,0,0,Ahmedabad,IN
CUST_02255,372,780.58,2.24,0,0,Ahmedabad,IN
CUST_02256,1596,211.57,4.42,0,0,Kolkata,IN
CUST_02257,1253,442.86,1.89,0,0,Hyderabad,IN
CUST_02258,1767,714.43,1.42,0,0,Mumbai,IN
CUST_02259,990,115.6,4.96,4,0,Bangalore,IN
CUST_02260,232,136.9,3.89,0,0,Ahmedabad,IN
CUST_02261,903,756.89,3.32,0,1,Kolkata,IN
CUST_02262,130,800.51,0.27,0,0,Mumbai,IN
CUST_02263,1342,581.98,1.02,0,1,Pune,IN
CUST_02264,26,420.06,0.65,0,0,Hyderabad,IN
CUST_02265,1958,271.27,2.89,0,0,Chennai,IN
CUST_02266,1064,963.52,4.02,0,0,Hyderabad,IN
CUST_02267,887,685.94,1.27,0,0,Delhi,IN
CUST_02268,987,470.35,1.87,0,0,Chennai,IN
CUST_02269,1360,227.4,4.01,0,0,Hyderabad,IN
CUST_02270,305,1038.74,2.03,0,0,Kolkata,IN
CUST_02271,24,510.06,2.93,0,0,Mumbai,IN
CUST_02272,1036,209.3,6.4,0,1,Bangalore,IN
CUST_02273,1745,238.18,5.93,0,1,Ahmedabad,IN
CUST_02274,1781,545.55,1.37,0,1,Ahmedabad,IN
CUST_02275,154,516.9,7.45,0,0,Bangalore,IN
CUST_02276,657,386.17,2.36,0,0,Ahmedabad,IN
CUST_02277,678,922.3,0.42,0,1,Chennai,IN
CUST_02278,104,388.57,2.42,0,1,Pune,IN
CUST_02279,1128,699.82,2.52,0,0,Chennai,IN
CUST_02280,826,738.96,3.5,0,0,Kolkata,IN
CUST_02281,162,421.69,2.63,0,0,Chennai,IN
CUST_02282,910,304.91,4.45,0,2,Ahmedabad,IN
CUST_02283,181,340.28,1.66,0,1,Ahmedabad,IN
CUST_02284,916,599.46,0.07,0,0,Ahmedabad,IN
CUST_02285,244,166.05,6.93,0,1,Hyderabad,IN
CUST_02286,1527,647.97,3.8,0,0,Ahmedabad,IN
CUST_02287,211,227.87,2.47,0,0,Mumbai,IN
CUST_02288,845,404.9,0.65,0,0,Kolkata,IN
CUST_02289,1142,446.81,2.74,0,0,Mumbai,IN
CUST_02290,1692,456.83,5.33,0,2,Mumbai,IN
CUST_02291,1622,1155.8,3.55,0,1,Delhi,IN
CUST_02292,1823,430.39,6.57,0,1,Pune,IN
CUST_02293,1341,60.79,0.93,0,0,Chennai,IN
CUST_02294,1947,574.14,5.92,1,0,Ahmedabad,IN
CUST_02295,745,700.84,2.43,0,0,Hyderabad,IN
CUST_02296,1673,2208.58,1.7,0,0,Mumbai,IN
CUST_02297,1730,187.35,2.95,0,0,Chennai,IN
CUST_02298,680,588.52,0.39,0,1,Ahmedabad,IN
CUST_02299,1468,640.43,1.79,0,0,Ahmedabad,IN
CUST_02300,1467,407.9,0.54,0,0,Hyderabad,IN
CUST_02301,234,397.0,6.84,0,0,Ahmedabad,IN
CUST_02302,1556,266.13,3.06,0,0,Delhi,IN
CUST_02303,5,118.63,0.78,0,1,Chennai,IN
CUST_02304,728,135.89,6.05,1,0,Hyderabad,IN
CUST_02305,1122,652.64,0.61,1,1,Pune,IN
CUST_02306,1438,199.81,2.61,0,0,Hyderabad,IN
CUST_02307,94,360.21,3.99,0,0,Delhi,IN
CUST_02308,1009,279.55,2.88,0,0,Bangalore,IN
CUST_02309,1684,936.94,4.08,0,0,Bangalore,IN
CUST_02310,220,208.86,9.62,0,2,Kolkata,IN
CUST_02311,1252,492.31,3.85,0,1,Pune,IN
CUST_02312,385,1056.46,10.45,0,0,Chennai,IN
CUST_02313,1906,514.26,0.49,0,0,Delhi,IN
CUST_02314,442,636.37,2.42,0,0,Kolkata,IN
CUST_02315,1689,229.71,2.23,0,0,Ahmedabad,IN
CUST_02316,1468,640.0,6.51,0,1,Chennai,IN
CUST_02317,221,579.99,0.88,0,1,Hyderabad,IN
CUST_02318,96,374.14,1.3,0,1,Kolkata,IN
CUST_02319,1582,406.18,1.9,0,0,Delhi,IN
CUST_02320,937,373.16,2.42,0,1,Ahmedabad,IN
CUST_02321,1974,163.08,1.52,0,0,Bangalore,IN
CUST_02322,9,248.44,7.85,0,0,Ahmedabad,IN
CUST_02323,1134,762.08,7.9,3,0,Mumbai,IN
CUST_02324,1718,589.97,1.89,4,0,Kolkata,IN
CUST_02325,1894,628.09,1.39,0,0,Ahmedabad,IN
CUST_02326,1417,202.65,6.81,0,1,Bangalore,IN
CUST_02327,1497,579.33,2.34,2,0,Bangalore,IN
CUST_02328,213,882.9,1.47,0,0,Bangalore,IN
CUST_02329,1347,370.83,0.51,0,0,Kolkata,IN
CUST_02330,1033,297.68,1.1,2,1,Hyderabad,IN
CUST_02331,858,530.9,2.32,0,0,Kolkata,IN
CUST_02332,561,583.25,1.42,0,0,Chennai,IN
CUST_02333,1974,544.92,2.34,0,0,Kolkata,IN
CUST_02334,1988,948.84,4.33,0,1,Hyderabad,IN
CUST_02335,928,163.77,2.66,0,1,Pune,IN
CUST_02336,283,395.17,3.06,0,0,Bangalore,IN
CUST_02337,1234,205.36,2.93,0,0,Kolkata,IN
CUST_02338,1727,144.2,1.38,0,0,Pune,IN
CUST_02339,1458,847.43,2.86,1,0,Hyderabad,IN
CUST_02340,412,709.44,0.94,0,2,Chennai,IN
CUST_02341,1279,225.28,5.5,0,0,Chennai,IN
CUST_02342,1407,1134.29,2.23,0,0,Pune,IN
CUST_02343,1887,218.82,2.04,0,0,Hyderabad,IN
CUST_02344,1455,368.93,2.56,0,0,Bangalore,IN
CUST_02345,1032,795.73,5.2,0,0,Bangalore,IN
CUST_02346,1455,1344.82,3.09,0,2,Hyderabad,IN
CUST_02347,1559,275.51,1.8,0,0,Delhi,IN
CUST_02348,1152,1026.47,2.35,0,3,Hyderabad,IN
CUST_02349,1194,1016.25,3.83,0,0,Ahmedabad,IN
CUST_02350,1381,622.26,0.67,1,1,Kolkata,IN
CUST_02351,1798,165.28,0.97,0,0,Pune,IN
CUST_02352,1656,1717.71,1.7,0,0,Kolkata,IN
CUST_02353,1071,564.79,3.89,0,0,Mumbai,IN
CUST_02354,52,704.0,3.11,0,2,Delhi,IN
CUST_02355,298,826.9,0.99,0,0,Kolkata,IN
CUST_02356,1373,148.8,1.81,1,0,Mumbai,IN
CUST_02357,410,170.95,1.25,0,0,Mumbai,IN
CUST_02358,1537,252.59,3.64,0,0,Pune,IN
CUST_02359,587,462.05,2.18,0,1,Bangalore,IN
CUST_02360,300,409.45,3.28,0,0,Pune,IN
CUST_02361,1415,1042.53,2.34,0,0,Mumbai,IN
CUST_02362,418,2090.07,2.82,0,1,Pune,IN
CUST_02363,735,491.95,2.48,0,0,Mumbai,IN
CUST_02364,210,606.71,7.32,0,0,Ahmedabad,IN
CUST_02365,1521,603.76,0.22,0,0,Chennai,IN
CUST_02366,487,1564.62,1.47,0,1,Kolkata,IN
CUST_02367,1420,438.44,0.83,0,0,Pune,IN
CUST_02368,1898,228.65,4.45,0,0,Mumbai,IN
CUST_02369,794,423.8,4.96,0,0,Kolkata,IN
CUST_02370,1960,1142.93,2.52,0,0,Kolkata,IN
CUST_02371,1979,169.54,4.15,0,0,Hyderabad,IN
CUST_02372,27,976.04,0.89,0,1,Mumbai,IN
CUST_02373,416,158.43,1.38,0,0,Pune,IN
CUST_02374,1700,428.32,6.31,0,0,Ahmedabad,IN
CUST_02375,1867,1116.24,3.29,0,0,Chennai,IN
CUST_02376,1547,253.59,1.12,0,0,Hyderabad,IN
CUST_02377,1590,115.38,0.41,0,0,Chennai,IN
CUST_02378,603,260.54,4.1,1,0,Chennai,IN
CUST_02379,364,181.84,1.72,0,0,Ahmedabad,IN
CUST_02380,383,274.19,0.24,0,0,Delhi,IN
CUST_02381,1506,354.82,1.8,0,0,Bangalore,IN
CUST_02382,773,124.56,0.59,0,0,Delhi,IN
CUST_02383,878,3965.31,2.29,0,0,Mumbai,IN
CUST_02384,1140,268.39,3.74,0,0,Pune,IN
CUST_02385,267,490.25,0.89,0,2,Pune,IN
CUST_02386,1197,436.6,1.75,0,0,Bangalore,IN
CUST_02387,12,605.07,7.97,0,0,Pune,IN
CUST_02388,956,645.6,0.84,0,0,Hyderabad,IN
CUST_02389,82,147.65,4.39,0,0,Bangalore,IN
CUST_02390,1902,315.65,1.56,0,0,Bangalore,IN
CUST_02391,1223,205.66,4.49,1,0,Hyderabad,IN
CUST_02392,1585,2721.27,3.45,0,1,Mumbai,IN
CUST_02393,1005,282.86,10.94,0,1,Pune,IN
CUST_02394,150,224.91,1.3,0,0,Hyderabad,IN
CUST_02395,1077,1612.16,2.56,0,0,Hyderabad,IN
CUST_02396,1960,547.84,1.97,0,0,Chennai,IN
CUST_02397,1067,974.56,0.78,0,1,Bangalore,IN
CUST_02398,1611,1907.12,3.03,0,0,Delhi,IN
CUST_02399,852,122.88,2.41,0,0,Bangalore,IN
CUST_02400,189,340.84,0.71,0,0,Kolkata,IN
CUST_02401,454,308.92,6.89,0,1,Hyderabad,IN
CUST_02402,1359,191.89,1.13,0,0,Chennai,IN
CUST_02403,679,269.63,4.52,0,0,Hyderabad,IN
CUST_02404,602,561.66,2.42,1,2,Hyderabad,IN
CUST_02405,1947,1610.47,6.84,0,0,Chennai,IN
CUST_02406,1150,316.31,2.32,0,1,Ahmedabad,IN
CUST_02407,235,213.92,2.53,0,2,Mumbai,IN
CUST_02408,913,206.2,3.48,0,0,Hyderabad,IN
CUST_02409,1853,369.43,3.7,0,0,Chennai,IN
CUST_02410,1964,478.71,0.59,0,1,Chennai,IN
CUST_02411,1398,597.76,8.91,0,1,Mumbai,IN
CUST_02412,782,662.29,1.7,0,0,Hyderabad,IN
CUST_02413,791,408.86,1.04,0,0,Delhi,IN
CUST_02414,1107,269.96,1.14,0,0,Pune,IN
CUST_02415,51,746.04,2.28,0,1,Pune,IN
CUST_02416,1054,304.73,5.5,0,0,Hyderabad,IN
CUST_02417,997,364.51,4.41,0,0,Ahmedabad,IN
CUST_02418,608,230.01,11.46,0,0,Mumbai,IN
CUST_02419,657,369.96,2.97,0,0,Chennai,IN
CUST_02420,1942,666.9,1.35,3,2,Delhi,IN
CUST_02421,343,238.98,2.0,2,0,Delhi,IN
CUST_02422,1284,470.08,0.94,0,0,Mumbai,IN
CUST_02423,432,448.38,4.62,0,0,Delhi,IN
CUST_02424,1772,689.82,2.05,0,0,Chennai,IN
CUST_02425,1712,394.47,1.76,0,0,Kolkata,IN
CUST_02426,422,968.1,4.06,0,0,Delhi,IN
CUST_02427,1325,1559.98,0.36,0,1,Kolkata,IN
CUST_02428,1530,923.97,5.01,0,1,Delhi,IN
CUST_02429,49,194.0,0.6,0,0,Bangalore,IN
CUST_02430,1469,308.61,7.05,0,0,Ahmedabad,IN
CUST_02431,78,313.2,2.69,0,0,Hyderabad,IN
CUST_02432,151,1076.72,2.98,0,0,Delhi,IN
CUST_02433,365,578.85,2.75,0,0,Mumbai,IN
CUST_02434,1143,328.68,2.35,0,0,Pune,IN
CUST_02435,1178,352.2,2.44,0,0,Delhi,IN
CUST_02436,1866,233.64,2.4,0,0,Chennai,IN
CUST_02437,835,535.29,1.38,0,1,Pune,IN
CUST_02438,924,1267.02,2.55,0,0,Kolkata,IN
CUST_02439,887,298.11,7.49,0,0,Kolkata,IN
CUST_02440,35,196.21,5.99,0,1,Hyderabad,IN
CUST_02441,1379,648.03,1.21,0,0,Kolkata,IN
CUST_02442,1096,405.93,1.41,0,1,Delhi,IN
CUST_02443,1314,656.86,0.67,0,1,Mumbai,IN
CUST_02444,1549,485.07,2.39,0,0,Delhi,IN
CUST_02445,1436,1074.16,4.8,0,1,Mumbai,IN
CUST_02446,733,316.84,1.97,0,0,Delhi,IN
CUST_02447,594,405.23,2.49,0,1,Delhi,IN
CUST_02448,1243,853.74,0.4,0,0,Pune,IN
CUST_02449,577,440.4,3.67,0,0,Delhi,IN
CUST_02450,782,808.53,4.33,0,0,Ahmedabad,IN
CUST_02451,1684,1368.29,6.1,0,1,Kolkata,IN
CUST_02452,971,604.24,2.56,0,0,Mumbai,IN
CUST_02453,1093,669.46,3.18,0,2,Bangalore,IN
CUST_02454,280,480.79,1.18,0,0,Chennai,IN
CUST_02455,1632,424.23,5.79,0,0,Kolkata,IN
CUST_02456,1967,333.7,2.56,0,1,Pune,IN
CUST_02457,611,390.54,3.17,0,0,Bangalore,IN
CUST_02458,1961,219.23,3.18,0,0,Hyderabad,IN
CUST_02459,1134,473.8,3.02,0,1,Mumbai,IN
CUST_02460,253,699.69,1.04,0,0,Bangalore,IN
CUST_02461,11,302.45,3.0,0,0,Mumbai,IN
CUST_02462,1101,164.02,1.09,0,0,Kolkata,IN
CUST_02463,625,994.84,1.96,0,0,Delhi,IN
CUST_02464,1533,842.58,1.78,0,1,Chennai,IN
CUST_02465,434,157.46,3.74,0,1,Hyderabad,IN
CUST_02466,1855,496.96,2.32,0,1,Kolkata,IN
CUST_02467,330,1078.0,0.68,0,1,Bangalore,IN
CUST_02468,453,1027.65,3.18,0,0,Bangalore,IN
CUST_02469,398,70.12,5.29,0,0,Pune,IN
CUST_02470,372,1933.67,4.08,0,0,Delhi,IN
CUST_02471,1744,692.29,7.09,0,0,Mumbai,IN
CUST_02472,1321,581.35,1.09,0,0,Ahmedabad,IN
CUST_02473,596,449.26,1.26,0,1,Delhi,IN
CUST_02474,514,1146.05,1.09,1,1,Delhi,IN
CUST_02475,405,1122.76,1.28,0,1,Delhi,IN
CUST_02476,1949,863.07,8.99,0,0,Ahmedabad,IN
CUST_02477,732,256.23,6.6,0,0,Hyderabad,IN
CUST_02478,1375,626.44,5.76,0,0,Bangalore,IN
CUST_02479,205,324.48,0.91,0,0,Chennai,IN
CUST_02480,1269,542.75,0.34,0,0,Pune,IN
CUST_02481,1844,1700.26,2.91,0,0,Delhi,IN
CUST_02482,651,177.27,5.59,1,1,Chennai,IN
CUST_02483,923,470.8,12.35,0,0,Ahmedabad,IN
CUST_02484,1263,266.6,0.65,0,1,Hyderabad,IN
CUST_02485,1421,204.26,4.62,0,0,Pune,IN
CUST_02486,1159,127.17,2.22,0,1,Bangalore,IN
CUST_02487,1655,1061.65,0.28,0,1,Hyderabad,IN
CUST_02488,1964,1236.27,1.08,0,0,Hyderabad,IN
CUST_02489,346,437.11,5.78,0,0,Kolkata,IN
CUST_02490,642,273.6,4.08,0,0,Mumbai,IN
CUST_02491,1610,399.94,0.47,0,0,Chennai,IN
CUST_02492,1459,1260.83,6.08,0,0,Chennai,IN
CUST_02493,567,517.53,2.36,1,0,Kolkata,IN
CUST_02494,276,433.03,1.35,0,2,Hyderabad,IN
CUST_02495,1798,303.1,1.61,0,0,Hyderabad,IN
CUST_02496,948,1270.48,0.47,0,0,Ahmedabad,IN
CUST_02497,735,416.86,3.15,3,0,Ahmedabad,IN
CUST_02498,998,687.48,3.13,0,0,Pune,IN
CUST_02499,360,854.99,4.77,0,0,Delhi,IN
CUST_02500,1724,376.21,0.25,0,0,Delhi,IN
CUST_02501,1759,285.92,5.49,0,2,Pune,IN
CUST_02502,1826,596.19,2.39,0,0,Bangalore,IN
CUST_02503,540,214.44,8.67,0,0,Chennai,IN
CUST_02504,1490,1860.35,2.29,0,0,Delhi,IN
CUST_02505,1828,375.11,4.08,0,0,Delhi,IN
CUST_02506,1740,437.95,3.86,0,1,Mumbai,IN
CUST_02507,1665,315.17,5.17,0,1,Mumbai,IN
CUST_02508,1576,368.62,1.34,0,0,Kolkata,IN
CUST_02509,1857,331.24,3.95,0,2,Chennai,IN
CUST_02510,1130,507.82,4.08,0,0,Mumbai,IN
CUST_02511,1114,123.12,1.74,0,0,Pune,IN
CUST_02512,1340,550.41,2.57,0,1,Ahmedabad,IN
CUST_02513,750,2124.78,1.76,0,0,Bangalore,IN
CUST_02514,458,675.27,2.3,0,1,Kolkata,IN
CUST_02515,275,1483.95,4.28,0,1,Pune,IN
CUST_02516,1027,870.7,1.2,0,1,Ahmedabad,IN
CUST_02517,813,910.22,1.33,0,1,Delhi,IN
CUST_02518,1029,202.5,5.47,0,1,Hyderabad,IN
CUST_02519,1358,187.86,7.45,0,0,Mumbai,IN
CUST_02520,1737,497.6,3.76,0,2,Chennai,IN
CUST_02521,1551,142.71,0.93,0,0,Bangalore,IN
CUST_02522,914,1069.23,0.18,0,0,Bangalore,IN
CUST_02523,367,224.84,2.48,0,0,Bangalore,IN
CUST_02524,1508,473.34,2.4,0,0,Bangalore,IN
CUST_02525,1924,1552.33,5.22,0,0,Ahmedabad,IN
CUST_02526,83,584.98,4.19,0,0,Hyderabad,IN
CUST_02527,1560,653.76,2.28,0,0,Chennai,IN
CUST_02528,475,411.6,3.08,0,0,Ahmedabad,IN
CUST_02529,542,245.22,1.09,2,0,Delhi,IN
CUST_02530,480,271.06,1.45,0,1,Hyderabad,IN
CUST_02531,1370,604.45,6.23,0,0,Mumbai,IN
CUST_02532,1061,128.75,0.6,0,0,Chennai,IN
CUST_02533,795,1133.69,5.1,0,0,Hyderabad,IN
CUST_02534,1880,815.19,7.94,0,3,Ahmedabad,IN
CUST_02535,1806,2150.84,0.81,0,0,Ahmedabad,IN
CUST_02536,82,1975.43,2.52,0,0,Mumbai,IN
CUST_02537,212,883.2,2.84,0,0,Hyderabad,IN
CUST_02538,1710,444.52,1.43,0,0,Pune,IN
CUST_02539,1186,667.42,2.87,0,0,Pune,IN
CUST_02540,772,274.79,3.55,0,0,Bangalore,IN
CUST_02541,749,404.78,4.69,0,0,Kolkata,IN
CUST_02542,1059,420.71,2.18,0,1,Delhi,IN
CUST_02543,771,1635.87,2.34,0,0,Pune,IN
CUST_02544,1058,844.7,2.35,0,1,Chennai,IN
CUST_02545,723,485.09,8.57,0,0,Kolkata,IN
CUST_02546,998,479.43,5.26,0,0,Hyderabad,IN
CUST_02547,1817,1043.95,4.57,0,1,Ahmedabad,IN
CUST_02548,1028,487.41,0.66,0,0,Mumbai,IN
CUST_02549,901,419.55,2.74,0,0,Bangalore,IN
CUST_02550,472,367.5,5.07,0,1,Bangalore,IN
CUST_02551,1054,292.74,1.43,0,0,Delhi,IN
CUST_02552,434,343.62,2.25,1,0,Pune,IN
CUST_02553,383,232.43,5.05,0,0,Bangalore,IN
CUST_02554,742,1346.76,2.42,0,0,Bangalore,IN
CUST_02555,1354,461.48,1.73,0,0,Delhi,IN
CUST_02556,850,290.27,9.11,0,0,Chennai,IN
CUST_02557,1476,598.99,1.1,0,1,Hyderabad,IN
CUST_02558,987,1176.62,1.77,0,2,Delhi,IN
CUST_02559,982,505.5,3.94,0,0,Ahmedabad,IN
CUST_02560,1210,453.79,4.12,0,0,Chennai,IN
CUST_02561,1326,1379.26,0.67,0,1,Bangalore,IN
CUST_02562,46,353.7,7.79,0,0,Kolkata,IN
CUST_02563,89,2418.19,3.0,0,0,Chennai,IN
CUST_02564,1175,608.49,2.01,0,1,Bangalore,IN
CUST_02565,276,356.11,2.54,0,0,Bangalore,IN
CUST_02566,1825,1149.95,1.78,1,1,Mumbai,IN
CUST_02567,115,323.46,1.72,0,0,Bangalore,IN
CUST_02568,529,241.64,6.04,6,1,Bangalore,IN
